CL01ZSAP101 00001122006 1221606120X 00000000000,0000000000000,0000000000086,2800000001992,5300000000000,0000000000000,0000000000000,0000000000000,0000000000622,4600000000250,9400000000250,9400000000000,00
CL01ZSAP101 00001122006 1221606210X 00000000000,0000000000000,0000000000432,3700000000429,8700000000940,5100000001189,9600000000711,1300000001679,0600000000576,7100000000828,7200000000828,7200000001812,47
CL01ZSAP101 00001122006 1221606430X 00000000000,0000000000000,0000000000000,0000000006855,0300000000000,0000000001380,8900000000000,0000000133642,9400000047388,0000000001851,4400000001851,4400000048046,53
CL01ZSAP101 00001122006 1221606500X 00000000000,0000000000000,0000000016183,6100000016723,7800000000011,3600000001660,5700000003765,7400000001041,2200000004230,9300000004760,3600000004760,3600000010526,64
CL01ZSAP101 00001122006 1221607100X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000526,10
CL01ZSAP101 00001122006 1221607200X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000317,7500000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1221607220X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000039,9300000000000,0000000000000,0000000000000,0000000000000,0000000000090,32
CL01ZSAP101 00001122006 1221607400X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000230,2300000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1221607450X 00000000000,0000000000000,0000000000092,1300000000110,5000000000000,0000000000017,1300000000098,5300000000124,7300000000102,9000000008047,1200000008047,1200000001052,56
CL01ZSAP101 00001122006 1221607470X 00000000000,0000000000000,0000000000045,0900000000259,9100000000000,0000000000149,1700000000591,4500000000188,0300000000330,5200000000260,2500000000260,2500000000334,58
CL01ZSAP101 00001122006 1221607480X 00000000000,0000000000000,0000000000000,0000000000099,1200000000028,7300000000000,0000000000041,1000000000018,6000000000122,1700000000131,9700000000131,9700000000000,00
CL01ZSAP101 00001122006 1221620020X 00000000000,0000000000000,0000000000002,7400000000002,7400000000022,3600000000022,3700000001072,5700000001072,6100000001071,3900000001086,6900000001086,6900000001083,49
CL01ZSAP101 00001122006 1221626650X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000058,9300000000-58,9300000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1222600190X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,000000000-648,6000000000648,6000000000655,68
CL01ZSAP101 00001122006 1222600400X 00000000000,0000000000000,0000000001866,7400000001902,4000000001892,0100000001926,9600000001972,4000000002032,7500000002082,0600000002179,3400000002179,3400000002238,07
CL01ZSAP101 00001122006 1222600410X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000019,5700000000475,9500000000648,2100000000345,5100000000505,5200000000505,5200000000182,64
CL01ZSAP101 00001122006 1222600460X 00000000000,0000000000000,0000000000622,1900000000634,0700000000630,6100000000642,2600000000657,4000000000677,5200000000693,9500000000726,3700000000726,3700000000745,95
CL01ZSAP101 00001122006 1222600480X 00000000000,0000000000000,0000000000033,1800000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1222600530X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000331,0000000000115,1600000000116,2900000000119,7900000000119,7900000000121,10
CL01ZSAP101 00001122006 1222600540X 00000000000,0000000000000,0000000000098,3800000000168,6500000000097,5200000000175,3100000000188,5900000000199,0800000000196,6700000000195,7300000000195,7300000000193,22
CL01ZSAP101 00001122006 1222600550X 00000000000,0000000000000,0000000000543,6200000000791,9600000000787,9100000000802,0200000000821,0700000000846,4000000000867,0900000000907,2500000000907,2500000000931,69
CL01ZSAP101 00001122006 1222600560X 00000000000,0000000000000,0000000000233,3400000000237,8000000000236,5000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1222600570X 00000000000,0000000000000,0000000000259,7900000000264,7500000000263,3100000000268,1700000000274,4900000000282,8900000000289,7500000000303,2900000000303,2900000000311,47
CL01ZSAP101 00001122006 1222600575X 00000000000,0000000000000,0000000000091,3300000000093,0800000000066,3700000000066,4600000000068,0300000000070,1100000000071,8100000000073,4600000000073,4600000000075,43
CL01ZSAP101 00001122006 1222600580X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000606,8400000000211,1300000000569,5300000000302,5300000000302,5300000000305,83
CL01ZSAP101 00001122006 1222600590X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001297,2100000001297,2100000001311,36
CL01ZSAP101 00001122006 1222600600X 00000000000,0000000000000,0000000000425,7200000000457,0800000000448,2900000000428,4100000000439,4200000000452,9500000000464,5900000000484,2600000000484,2600000000511,37
CL01ZSAP101 00001122006 1222600605X 00000000000,0000000000000,00000000-2295,2500000000095,2700000000298,6600000000364,5600000000306,3900000000384,5600000000393,910000000-453,8900000000453,8900000000529,45
CL01ZSAP101 00001122006 1222600610X 00000000000,0000000000000,0000000000036,8200000000037,6700000000034,1800000000034,3800000000035,3200000000036,6000000000037,6300000000039,0500000000039,0500000000040,11
CL01ZSAP101 00001122006 1222600620X 00000000000,0000000000000,0000000000522,0900000000532,0600000000529,1600000000538,9400000000551,6500000000568,5300000000582,3000000000609,5300000000609,5300000000625,96
CL01ZSAP101 00001122006 1222601590X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1222602040X 00000000000,0000000000000,0000000000000,0000000000000,0000000000027,1700000000000,0000000000134,0100000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1222602070X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000019,2900000000074,1700000000085,6800000000065,7000000000-49,0000000000049,0000000000002,35
CL01ZSAP101 00001122006 1222602100X 00000000000,0000000000000,0000000000000,0000000000806,0900000000000,0000000000011,2200000000062,9100000000008,0700000000009,2200000000003,0200000000003,0200000000000,00
CL01ZSAP101 00001122006 1222606210X 00000000000,0000000000000,0000000000000,0000000000026,2700000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1222606500X 00000000000,0000000000000,0000000000000,0000000000046,0700000000010,6700000000028,0400000000000,0000000000000,0000000000000,0000000000022,9900000000022,9900000000038,83
CL01ZSAP101 00001122006 1222607450X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000029,8200000000000,0000000000000,0000000000108,10
CL01ZSAP101 00001122006 1222607470X 00000000000,0000000000000,0000000000000,0000000000079,6000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 1222620020X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000002,6500000000002,6200000000002,6300000000002,6500000000002,6500000000002,63
CL01ZSAP101 00001122006 1222626650X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,15000000000-0,1500000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 2000600540X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000015,8000000000000,0000000000000,0000000000000,0000000000083,14
CL01ZSAP101 00001122006 2000600580X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000122,8400000000122,8400000000124,18
CL01ZSAP101 00001122006 2000602070X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000084,6300000000084,6300000000039,45
CL01ZSAP101 00001122006 2000602080X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000056,6400000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 2000602100X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000001,6300000000001,6300000000291,35
CL01ZSAP101 00001122006 2000606120X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000015,4400000000015,4400000000016,28
CL01ZSAP101 00001122006 2000606210X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000768,9700000000041,5400000000020,1600000000065,2400000000065,2400000000039,89
CL01ZSAP101 00001122006 2000606500X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000133,7500000000000,0000000000031,1400000000031,1400000000211,14
CL01ZSAP101 00001122006 2000607100X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000005,3200000000005,3200000000000,00
CL01ZSAP101 00001122006 2000607450X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000243,69
CL01ZSAP101 00001122006 2000607470X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000053,0700000000000,0000000000362,9900000000362,9900000000000,00
CL01ZSAP101 00001122006 2000607480X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000007,9500000000118,3200000000024,3100000000024,3100000000000,00
CL01ZSAP101 00001122006 2000620020X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,5000000000001,1900000000001,1900000000001,1900000000001,19
CL01ZSAP101 00001122006 2010600190X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001649,1900000001649,1900000000655,68
CL01ZSAP101 00001122006 2010600400X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001694,5700000003012,8400000003012,8400000003094,04
CL01ZSAP101 00001122006 2010600410X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000253,9500000000253,9500000000488,82
CL01ZSAP101 00001122006 2010600420X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000-40,2000000000040,2000000000000,00
CL01ZSAP101 00001122006 2010600460X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000478,0400000000915,4300000000915,4300000000940,11
CL01ZSAP101 00001122006 2010600540X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000300,2900000000405,0200000000405,0200000000405,57
CL01ZSAP101 00001122006 2010600550X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000902,4300000001171,7700000001171,7700000001203,56
CL01ZSAP101 00001122006 2010600570X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000182,170000000-364,4000000000364,4000000000374,21
CL01ZSAP101 00001122006 2010600575X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000061,1400000000099,2700000000099,2700000000101,94
CL01ZSAP101 00001122006 2010600580X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000039,9300000000039,9300000000040,37
CL01ZSAP101 00001122006 2010600590X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,000000000-648,6000000000648,6000000000655,68
CL01ZSAP101 00001122006 2010600600X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000349,0000000000527,9900000000527,9900000000564,80
CL01ZSAP101 00001122006 2010600605X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,000000000-162,170000000-389,5500000000389,5500000000561,76
CL01ZSAP101 00001122006 2010600610X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000018,8200000000039,0600000000039,0600000000040,10
CL01ZSAP101 00001122006 2010600620X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000304,7700000000304,7700000000312,98
CL01ZSAP101 00001122006 2010602070X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000118,2600000000118,2600000000045,21
CL01ZSAP101 00001122006 2010602100X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000004,8500000000004,8500000000020,55
CL01ZSAP101 00001122006 2010607000X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000039,7500000000041,2400000000041,2400000000042,36
CL01ZSAP101 00001122006 2010607470X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000523,7000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 2010607480X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00000000000-5,4000000000005,4000000000000,00
CL01ZSAP101 00001122006 2030600190X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000002297,7900000002297,7900000001311,36
CL01ZSAP101 00001122006 2030600400X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001995,5200000002041,1900000002041,1900000002096,21
CL01ZSAP101 00001122006 2030600460X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000562,9300000000575,8200000000575,8200000000591,34
CL01ZSAP101 00001122006 2030600520X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000593,8400000000274,7300000000274,7300000000282,14
CL01ZSAP101 00001122006 2030600540X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000300,2900000000307,1600000000307,1600000000315,44
CL01ZSAP101 00001122006 2030600550X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001035,4400000001061,0800000001061,0800000001089,88
CL01ZSAP101 00001122006 2030600570X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000214,5200000000219,4300000000219,4300000000225,34
CL01ZSAP101 00001122006 2030600575X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000061,1400000000062,5400000000062,5400000000064,22
CL01ZSAP101 00001122006 2030600580X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000162,7700000000162,7700000000164,55
CL01ZSAP101 00001122006 2030600600X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000402,5900000000411,9900000000411,9900000000440,89
CL01ZSAP101 00001122006 2030600605X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000313,520000000-683,8500000000683,8500000000560,99
CL01ZSAP101 00001122006 2030600610X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000018,8200000000019,5300000000019,5300000000020,05
CL01ZSAP101 00001122006 2030607000X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000042,7800000000-44,4000000000044,4000000000045,59
CL01ZSAP101 00001122006 2030607450X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000243,69
CL01ZSAP101 00001122006 3000600190X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001649,1900000001649,1900000000655,68
CL01ZSAP101 00001122006 3000600200X 00000000000,0000000000000,0000000000000,0000000001730,9500000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000600400X 00000003317,8600000003442,6600000003292,3800000003355,2600000003367,8100000003383,3900000003461,9100000003567,8300000003059,5000000003129,5300000003129,5300000003213,87
CL01ZSAP101 00001122006 3000600410X 00000000000,0000000000000,0000000000549,7300000000000,0000000000000,0000000000076,3900000000010,2800000000095,8500000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000600420X 00000000000,0000000000423,5800000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000600460X 00000000842,4900000000873,8000000000835,6600000000851,6200000000856,4700000000857,9400000000877,7800000000904,6400000000941,4100000000962,9600000000962,9600000000988,91
CL01ZSAP101 00001122006 3000600480X 00000000000,0000000000000,0000000000016,5900000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000600490X 00000000000,0000000000076,3000000000178,6500000000000,0000000000042,8200000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000600520X 00000000214,4400000000000,0000000000093,0300000000222,3500000000221,1400000000221,5200000000226,6400000000333,1700000000239,2400000000244,7200000000244,7200000000251,31
CL01ZSAP101 00001122006 3000600530X 00000000401,1300000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000165,5000000000057,5800000000058,1400000000059,8900000000059,8900000000060,55
CL01ZSAP101 00001122006 3000600540X 00000000357,5700000000368,6400000000311,2300000000369,7900000000360,3500000000374,6900000000375,6600000000389,8300000000305,7600000000312,4700000000312,4700000000369,19
CL01ZSAP101 00001122006 3000600550X 00000001609,9100000001661,8200000001589,0900000001619,0000000001625,8700000001633,2000000001670,7000000001723,4600000001563,0200000001600,7400000001600,7400000001644,08
CL01ZSAP101 00001122006 3000600570X 00000000276,9100000000520,0900000000344,5200000000351,1000000000352,1800000000354,1500000000362,3800000000373,4700000000297,7200000000304,5400000000304,5400000000312,75
CL01ZSAP101 00001122006 3000600575X 00000000102,2500000000106,0500000000101,4300000000103,3600000000408,7400000000089,8400000000091,9400000000094,7500000000061,1400000000062,5400000000062,5400000000064,22
CL01ZSAP101 00001122006 3000600580X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000557,0000000000193,7800000001583,4800000000172,7500000000172,7500000000174,64
CL01ZSAP101 00001122006 3000600600X 00000000607,0800000000627,6200000000600,2900000000611,8300000000602,4100000000645,7700000000669,0100000000689,7700000000602,2100000000616,1800000000616,1800000000650,58
CL01ZSAP101 00001122006 3000600605X 0000000-560,69000000-2903,780000000-337,5800000001209,5400000000416,0400000000418,7200000000535,2100000000552,8900000000477,680000000-543,5400000000543,5400000000926,66
CL01ZSAP101 00001122006 3000600610X 00000000037,3000000000030,1700000000028,8400000000028,5300000000026,2900000000026,9300000000026,8600000000028,7400000000018,8200000000019,5300000000019,5300000000020,05
CL01ZSAP101 00001122006 3000600611X 00000000017,7700000000018,3700000000017,5300000000017,9400000000017,9900000000018,1000000000018,5900000000019,2600000000019,8100000000020,5500000000020,5500000000021,11
CL01ZSAP101 00001122006 3000600620X 00000000262,5400000000159,7300000000152,9800000000142,1300000000149,1500000000157,8800000000149,2300000000169,3300000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000601590X 00000000000,0000000000001,9500000000000,0000000001921,2300000001960,0200000000010,4500000001537,0800000000000,0000000000000,0000000000000,0000000000000,00000000-1537,08
CL01ZSAP101 00001122006 3000602040X 00000000000,0000000000008,1600000000000,0000000000004,9500000000000,0000000000000,0000000000151,6900000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000602070X 00000000028,4600000000059,6600000000072,9700000000013,7400000000051,4000000000127,8400000000015,3000000000034,8800000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000602100X 00000000013,8000000000159,9200000000016,2200000000010,7300000000858,2500000000020,8600000000778,4700000000062,0400000000446,240000000-525,0900000000525,090000000-508,06
CL01ZSAP101 00001122006 3000604530X 00000000425,4100000000026,6500000000279,2900000000342,6900000000000,0000000000345,1500000000316,4000000000110,0900000000511,4500000000192,6900000000192,6900000000881,25
CL01ZSAP101 00001122006 3000606020X 00000000000,0000000000000,0000000000000,00000000-1921,2300000007190,1800000003046,5000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000-10236,68
CL01ZSAP101 00001122006 3000606110X 00000000532,8100000000388,5000000000451,7100000000457,1000000000456,7400000000466,3900000000475,6300000000486,2200000000496,5400000000510,6400000000510,6400000000000,63
CL01ZSAP101 00001122006 3000606120X 00000000111,4300000000105,0900000000106,2700000000105,2600000000000,0000000000035,9400000000036,4600000000037,4600000000125,5400000000272,4600000000272,4600000000012,21
CL01ZSAP101 00001122006 3000606210X 00000000003,0000000000000,0000000000029,5800000000015,9600000000020,4300000000008,2900000000009,2700000000000,0000000000461,0000000000024,9400000000024,9400000000000,00
CL01ZSAP101 00001122006 3000606220X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000009,4200000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3000606500X 00000000057,9800000000056,4000000000037,1200000000139,1200000000011,3600000000049,9400000000159,1400000000076,6800000000011,8600000000041,4100000000041,4100000000058,65
CL01ZSAP101 00001122006 3000607000X 00000000039,0800000000040,4000000000038,5800000000039,4700000000039,5700000000039,8300000000046,3600000000048,0300000000049,3900000000051,2500000000051,2500000000052,63
CL01ZSAP101 00001122006 3000607100X 00000000014,0300000000015,7400000000015,6500000000007,7700000000000,0000000000018,6500000000000,0000000000000,0000000000000,0000000000065,2100000000065,2100000000000,00
CL01ZSAP101 00001122006 3000607450X 00000000019,1700000000046,2000000000063,3600000000028,8600000000000,0000000000000,0000000000279,0300000000008,8600000000024,0800000000000,0000000000000,0000000000471,40
CL01ZSAP101 00001122006 3000607470X 00000000000,0000000000000,0000000000000,0000000000000,0000000000026,1400000000044,2200000000018,0000000000114,2500000000029,0500000000000,0000000000000,0000000000029,91
CL01ZSAP101 00001122006 3000607480X 00000000063,0700000000015,2700000000000,0000000000053,0500000000069,4200000000000,0000000000034,9400000000002,6500000000010,6200000000328,9700000000328,9700000000000,00
CL01ZSAP101 00001122006 3000620020X 00000000002,0600000000002,0700000000002,0600000000002,0700000000008,4600000000008,4700000000008,4500000000009,6000000000012,7300000000012,7400000000012,7400000000009,36
CL01ZSAP101 00001122006 3000626650X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,46000000000-0,4600000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3001600190X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000004947,5800000004947,5800000001967,04
CL01ZSAP101 00001122006 3001600200X 00000000000,0000000000000,0000000000000,0000000004423,3500000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3001600400X 00000009333,5300000009691,2300000008334,8100000008494,0100000010320,4500000010394,0500000010635,9600000010961,3800000008300,58000000-8165,0000000008165,0000000008779,25
CL01ZSAP101 00001122006 3001600410X 00000000000,0000000000000,0000000001873,2300000000147,5600000000196,4000000000251,9500000000015,3900000000012,0500000000000,0000000000000,0000000000000,0000000000018,85
CL01ZSAP101 00001122006 3001600420X 00000000000,0000000000847,1500000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3001600460X 00000002960,7900000003074,7100000002629,4000000002679,6200000003193,3200000003219,2900000003294,3000000003395,1000000002548,4200000002487,3600000002487,3600000002698,95
CL01ZSAP101 00001122006 3001600480X 00000000000,0000000000000,0000000000049,7700000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3001600490X 00000000192,5200000000000,0000000001015,0400000000000,0000000000469,1700000000000,0000000000000,0000000000156,1500000000077,4300000000144,9800000000144,9800000000000,00
CL01ZSAP101 00001122006 3001600520X 00000000000,0000000000000,0000000000375,6600000001073,9100000000262,2100000000397,5700000000404,8400000000417,6000000000000,000000000-149,2000000000149,2000000000305,11
CL01ZSAP101 00001122006 3001600530X 00000001626,7500000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000496,5000000000172,7400000000174,4400000000179,6900000000179,6900000000181,65
CL01ZSAP101 00001122006 3001600540X 00000001163,7300000001177,7400000001050,4000000001111,0200000001352,0500000001381,2900000001400,3500000001444,4300000001119,4100000001115,6900000001115,6900000001169,61
CL01ZSAP101 00001122006 3001600550X 00000003502,6200000003633,3500000003297,2900000004736,1500000004409,3200000004430,9400000004535,8100000004677,6700000003719,18000000-3788,8000000003788,8000000003927,01
CL01ZSAP101 00001122006 3001600560X 00000000234,6700000000244,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
CL01ZSAP101 00001122006 3001600570X 00000000993,6200000002735,6400000001000,1100000001019,2100000001214,9800000001224,8300000001253,3700000001291,7200000000969,7300000001000,0300000001000,0300000002653,10
CL01ZSAP101 00001122006 3001600575X 00000000352,8000000000365,9200000000304,2700000000310,0900000001601,8000000000326,1300000000333,7200000000343,9300000000255,2300000000261,0700000000261,0700000000268,10
CL01ZSAP101 00001122006 3001600580X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001924,5500000000669,5900000006049,1800000000638,0600000000638,0600000000645,02
CL01ZSAP101 00001122006 3001600590X 00000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000001945,8100000001945,8100000001967,04
CL01ZSAP101 00001122006 3001600600X 00000001322,0900000001395,2500000001115,2800000001136,9300000001378,3200000001400,5200000001434,6100000001493,2100000001149,4200000001207,3100000001207,3100000001288,71
CL01ZSAP101 00001122006 3001600605X 0000000-233,57000000-2053,10000000-1698,6200000001583,5100000001770,3100000001078,1100000000912,7500000000666,2500000001347,54000000-1451,4900000001451,4900000001908,06
CL01ZSAP101 00001122006 3001600610X 00000000130,5700000000134,9800000000110,4600000000113,0200000000119,6100000000120,3600000000123,6300000000128,1000000000094,0800000000094,8500000000094,8500000000100,27
CL01ZSAP101 00001122006 3001600611X 00000000213,1700000000220,3900000000175,3500000000179,4000000000215,8500000000217,1900000000223,1000000000231,1800000000178,2700000000179,1200000000179,1200000000189,99
CL01ZSAP101 00001122006 3001600620X 00000001050,1400000001091,8400000000783,1400000000798,0900000000793,7400000000808,4200000000827,4800000000852,8000000000582,300000000-576,3000000000576,3000000000625,96
CL01ZSAP101 00001122006 3001601590X 00000000000,0000000000005,8600000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,0000000000000,00
